shipment_id,carrier,origin_port,destination_port,transport_mode,status,goods_category,currency,created_date,eta_date,transit_hours,distance_km,weight_kg,volume_m3,value_usd,freight_cost_usd,num_containers,num_stops,delay_hours,risk_score,weather_severity,port_congestion,temperature_c,priority_level,insurance_required
SHP-100003070,UPS,Mumbai,Barcelona,sea,Delayed,Perishables,AED,2023-12-16,2024-01-01,387.5,16796.8,718.9,1.32,18064.75,703.93,19,3,4.5,0.3665,0.2178,0.1988,,3,True
SHP-102104351,UPS,Guangzhou,Mumbai,air,On_Schedule,Chemicals,USD,2023-02-22,2023-02-24,63.5,4341.5,1629.6,6.33,8024.56,136.37,4,5,0.0,0.2335,0.1128,0.4906,,4,False
SHP-104696778,DB_Schenker,Ningbo,Singapore,air,In_Transit,Pharmaceuticals,EUR,2022-06-16,2022-06-18,53.5,5435.3,583.0,2.68,2068448.93,76808.36,7,4,0.0,0.1399,0.2131,0.5096,,3,True
SHP-101103168,FedEx,Melbourne,Rotterdam,sea,Delayed,Perishables,SGD,2022-09-19,2022-10-13,597.9,8979.7,3066.7,4.11,4813.77,30.44,7,2,10.4,0.3531,0.1769,0.1877,,1,True
SHP-102244025,MSC,Chennai,Antwerp,road,In_Transit,Food_Beverage,SGD,2024-01-13,2024-01-14,37.1,2690.4,2109.8,3.73,368856.04,10417.04,1,3,0.0,0.5106,0.2664,0.561,,2,True
SHP-100054736,Hapag-Lloyd,Sydney,Piraeus,sea,At_Port,Consumer_Goods,USD,2023-10-20,2023-11-10,507.1,9053.7,66451.7,231.91,1810940.76,11665.19,7,3,0.0,0.233,0.3356,0.2194,,1,False
SHP-103139237,ONE,Hamburg,Valencia,sea,Customs_Hold,Consumer_Goods,USD,2023-04-14,2023-05-12,684.5,7563.9,709.4,1.36,409150.45,20850.88,18,2,0.0,0.4253,0.3355,0.5824,,1,False
SHP-100364166,Kuehne_Nagel,Dubai,New_York,sea,Customs_Hold,Electronics,GBP,2023-12-02,2023-12-15,332.5,11091.4,833.9,1.14,37496.81,356.95,12,5,0.0,0.5027,0.1542,0.2818,-12.3,3,True
SHP-103629732,Evergreen,Melbourne,Bremen,road,In_Transit,Pharmaceuticals,USD,2022-12-16,2022-12-24,201.2,1395.3,49024.8,108.7,1295.24,9.77,16,3,0.0,0.0348,0.1138,0.6519,-2.1,2,True
SHP-100605578,Hapag-Lloyd,Ningbo,Savannah,sea,On_Schedule,Perishables,EUR,2024-09-26,2024-10-09,324.9,17682.5,111536.3,199.53,638725.07,31505.95,5,3,0.0,0.4511,0.2553,0.4982,,4,False
SHP-102200784,MSC,Hamburg,Hamburg,sea,Customs_Hold,Machinery,USD,2023-06-24,2023-07-14,498.6,4561.0,2150.3,4.36,1203627.57,86066.29,17,5,0.0,0.4444,0.4828,0.3697,5.0,3,False
SHP-100225265,CMA_CGM,Hamburg,Sydney,sea,In_Transit,Perishables,GBP,2022-12-24,2022-12-28,117.0,14051.9,2973.4,13.15,15896.33,1043.55,12,5,0.0,0.2731,0.0962,0.3948,-10.4,2,False
SHP-102736667,MSC,Chennai,Barcelona,road,On_Schedule,Automotive,CNY,2023-09-03,2023-09-12,219.5,7410.9,62.5,0.22,37138.76,2721.89,8,2,0.0,0.1374,0.0221,0.0874,-10.8,2,False
SHP-103510471,MSC,Tokyo,Sydney,sea,Customs_Hold,Consumer_Goods,CNY,2023-03-03,2023-03-28,604.6,20106.6,2560.5,7.37,1472.52,47.15,20,5,0.0,0.056,0.3482,0.3182,,1,True
SHP-101097476,DHL,Jebel_Ali,Baltimore,sea,Delivered,Food_Beverage,USD,2023-01-31,2023-02-14,346.5,20555.5,823.6,1.56,4090.42,326.76,4,4,17.8,0.4057,0.1762,0.7364,19.7,3,True
SHP-102137271,Maersk,Dubai,Dubai,sea,At_Port,Textiles,USD,2022-04-25,2022-05-02,169.0,1058.3,522.3,1.27,161631.59,9757.14,6,0,0.0,0.2213,0.2676,0.1486,,2,False
SHP-104908323,Yang_Ming,Ningbo,Antwerp,rail,Delayed,Food_Beverage,GBP,2024-04-02,2024-04-07,130.7,3128.3,5658.2,7.71,164135.46,7095.71,11,0,11.3,0.5216,0.3339,0.2808,0.7,1,False
SHP-101719352,MSC,Ningbo,New_York,sea,Customs_Hold,Chemicals,EUR,2023-03-20,2023-03-30,254.5,11965.7,4027.8,10.25,15410.76,955.59,15,3,0.0,0.3142,0.086,0.151,19.1,4,False
SHP-103765358,MSC,Tanjung_Pelepas,Hamburg,sea,Delayed,Perishables,AED,2022-08-24,2022-09-21,683.0,7773.8,1235.0,2.57,11182.46,792.17,19,4,8.5,0.2872,0.4712,0.5197,,4,True
SHP-103917124,DHL,Tanjung_Pelepas,New_York,sea,Delayed,Pharmaceuticals,EUR,2022-12-29,2023-01-22,591.7,4513.2,21829.2,27.74,14477.61,607.27,17,4,14.7,0.092,0.0019,0.2997,-14.5,4,False
SHP-101194437,Yang_Ming,Port_Klang,Miami,sea,In_Transit,Perishables,EUR,2024-08-24,2024-09-20,662.9,2947.5,25401.4,52.79,4588.94,88.29,22,2,0.0,0.5286,0.221,0.4937,,1,False
SHP-104978590,Evergreen,Ningbo,Rotterdam,sea,In_Transit,Automotive,SGD,2023-04-18,2023-04-27,229.8,5987.3,887.7,1.17,210980.28,1055.44,10,3,0.0,0.1973,0.1097,0.1198,,3,True
SHP-101947907,ZIM,Shanghai,Bremen,sea,Delayed,Pharmaceuticals,SGD,2022-01-07,2022-02-04,674.4,18674.6,16693.1,24.54,76840.49,5040.9,10,1,28.7,0.0229,0.1704,0.2145,,3,True
SHP-101393477,Yang_Ming,Busan,Valencia,sea,At_Port,Textiles,GBP,2023-04-16,2023-05-10,576.9,5737.7,1884.6,3.21,1528008.73,78546.81,3,0,0.0,0.2292,0.2649,0.4791,,4,True
SHP-104273451,Kuehne_Nagel,Hamburg,Bremen,sea,Delayed,Consumer_Goods,GBP,2023-07-14,2023-07-26,310.2,10745.1,18598.0,29.17,12254.26,315.19,2,2,14.5,0.2287,0.0674,0.4339,,2,False
SHP-104177336,Hapag-Lloyd,Melbourne,Le_Havre,sea,On_Schedule,Food_Beverage,GBP,2023-11-30,2023-12-20,482.9,17056.6,482.3,0.71,57382.7,2227.03,13,0,0.0,0.1622,0.0555,0.1963,12.9,3,False
SHP-101634293,HMM,Mumbai,Genoa,sea,In_Transit,Chemicals,EUR,2024-07-04,2024-07-17,318.9,14953.7,146798.9,424.97,415818.75,24351.58,15,2,0.0,0.1566,0.0792,0.3422,0.8,1,True
SHP-100210030,Evergreen,Port_Klang,Baltimore,road,In_Transit,Textiles,EUR,2022-07-29,2022-07-31,66.3,2920.9,67.5,0.1,137609.76,3699.32,16,0,0.0,0.207,0.1507,0.3278,,2,True
SHP-103320226,UPS,Guangzhou,Miami,sea,In_Transit,Electronics,USD,2022-01-01,2022-01-26,624.0,3877.3,94167.3,161.1,136287.78,3676.99,10,5,0.0,0.3001,0.0088,0.4777,,1,True
SHP-104132251,DB_Schenker,Guangzhou,Miami,air,On_Schedule,Automotive,USD,2024-12-08,2024-12-08,20.5,8553.6,57885.5,108.71,86979.77,1616.69,4,3,0.0,0.4061,0.0984,0.4036,-3.8,3,True
SHP-103325305,FedEx,Mumbai,Miami,sea,Delivered,Food_Beverage,GBP,2024-01-30,2024-02-08,220.4,6911.4,262.9,0.49,127442.38,943.83,12,0,1.1,0.2372,0.2124,0.5178,,3,True
SHP-103508515,ZIM,Melbourne,Genoa,air,Delayed,Perishables,CNY,2023-01-14,2023-01-15,29.6,11376.4,22457.2,32.87,9123.74,654.72,5,4,77.6,0.051,0.088,0.6917,,4,True
SHP-102575187,ONE,Hamburg,Singapore,sea,At_Port,Chemicals,AED,2022-01-10,2022-01-28,442.4,10562.6,36615.1,63.43,3977.92,280.89,21,5,0.0,0.2094,0.0633,0.3605,,3,False
SHP-100225558,ZIM,Antwerp,Los_Angeles,sea,In_Transit,Textiles,EUR,2022-05-20,2022-06-15,625.3,16023.2,104.7,0.15,8894.08,593.6,13,2,0.0,0.3526,0.0431,0.3213,,2,True
SHP-104319592,Maersk,Tanjung_Pelepas,Baltimore,sea,In_Transit,Consumer_Goods,AED,2022-03-03,2022-03-24,518.6,20567.5,28.1,0.05,423562.85,21153.41,17,0,0.0,0.4767,0.1372,0.1247,,3,False
SHP-101537438,Hapag-Lloyd,Mumbai,Le_Havre,sea,Customs_Hold,Chemicals,GBP,2022-09-29,2022-10-03,106.5,1185.0,187.8,0.4,188462.22,12997.99,3,5,0.0,0.6178,0.0541,0.3053,,3,True
SHP-103153153,Kuehne_Nagel,Chennai,Barcelona,road,At_Port,Raw_Materials,CNY,2023-01-12,2023-01-14,63.5,7161.0,2635.9,6.08,44654.27,1326.43,23,2,0.0,0.1974,0.1138,0.3358,29.3,2,True
SHP-103123766,Kuehne_Nagel,Dubai,Le_Havre,sea,On_Schedule,Automotive,AED,2024-08-24,2024-09-18,616.1,9687.8,21.8,0.05,6619.71,250.76,16,3,0.0,0.0137,0.2659,0.6475,,2,True
SHP-100246604,COSCO,Port_Klang,Piraeus,air,At_Port,Pharmaceuticals,EUR,2022-01-05,2022-01-05,19.7,14933.2,1235.1,2.34,57074.84,537.41,21,3,0.0,0.1826,0.5578,0.0993,,1,True
SHP-100496961,Maersk,Ningbo,Rotterdam,sea,On_Schedule,Consumer_Goods,CNY,2022-04-16,2022-05-02,398.3,18988.0,683.3,0.88,8436.45,261.6,11,0,0.0,0.2535,0.372,0.2897,11.4,1,False
SHP-100886114,ONE,Jebel_Ali,Los_Angeles,sea,Delayed,Consumer_Goods,EUR,2022-07-31,2022-08-21,511.4,3735.9,731.4,1.88,80211.9,3382.34,4,1,82.4,0.1897,0.2845,0.2955,,2,True
SHP-104479202,ZIM,Felixstowe,Mumbai,sea,In_Transit,Food_Beverage,SGD,2022-07-26,2022-08-14,462.1,6138.3,9617.3,16.36,33604.05,1648.18,9,5,0.0,0.3007,0.0364,0.1402,,1,False
SHP-102052383,DHL,Mumbai,Bremen,sea,At_Port,Machinery,GBP,2023-10-03,2023-10-23,501.8,18013.4,3620.4,9.94,1457.02,63.49,22,0,0.0,0.0321,0.0831,0.2041,,4,True
SHP-101227554,DB_Schenker,Tokyo,Baltimore,sea,Delayed,Machinery,EUR,2023-09-30,2023-10-26,629.2,13186.2,2145.7,8.91,25205.82,1267.32,8,0,31.2,0.3683,0.6046,0.4731,,3,True
SHP-103144900,UPS,Melbourne,Mumbai,air,On_Schedule,Food_Beverage,AED,2023-03-25,2023-03-27,66.0,8979.4,15573.4,24.31,3464.43,125.81,13,5,0.0,0.4845,0.1102,0.3429,,4,False
SHP-103500337,CMA_CGM,Rotterdam,Houston,rail,At_Port,Food_Beverage,EUR,2022-05-02,2022-05-11,216.1,5814.3,19665.5,60.29,358448.17,13724.63,18,5,0.0,0.157,0.0146,0.1777,,4,False
SHP-100473876,DB_Schenker,Mumbai,Mumbai,road,On_Schedule,Food_Beverage,SGD,2022-04-15,2022-04-22,183.4,3145.1,9178.0,19.93,728874.28,50535.41,21,5,0.0,0.4228,0.0313,0.3325,17.3,3,False
SHP-103050440,DB_Schenker,Shanghai,Hamburg,sea,At_Port,Machinery,EUR,2024-01-08,2024-02-01,583.5,7040.4,3144.4,5.25,7789.04,237.88,7,2,0.0,0.1051,0.4532,0.3321,,1,True
SHP-101256465,HMM,Tokyo,Le_Havre,air,Delivered,Food_Beverage,SGD,2023-12-12,2023-12-12,17.3,1961.8,19508.5,45.19,211318.81,2208.3,11,1,0.6,0.2218,0.3468,0.2607,,2,True
SHP-100811686,MSC,Mundra,Houston,sea,Customs_Hold,Machinery,CNY,2023-01-14,2023-01-27,312.1,14936.4,129.0,0.35,24652.24,1632.04,14,0,0.0,0.2526,0.1,0.852,-8.7,3,True
SHP-103860904,Maersk,Mumbai,Mumbai,air,Customs_Hold,Raw_Materials,GBP,2023-08-06,2023-08-07,37.2,12303.4,1296.7,2.06,639.63,48.13,4,2,0.0,0.6057,0.0059,0.3213,,3,True
SHP-104900706,Maersk,Mundra,Savannah,sea,Critical_Delay,Chemicals,EUR,2023-03-06,2023-03-16,241.1,1372.7,1713.5,4.2,34694.94,561.68,4,3,27.3,0.1977,0.2154,0.533,,4,True
SHP-100867574,MSC,Port_Klang,Felixstowe,sea,On_Schedule,Consumer_Goods,SGD,2022-07-18,2022-08-02,376.2,17831.8,47894.5,96.8,152334.95,2572.82,2,3,0.0,0.3081,0.0787,0.2166,,2,False
SHP-100320858,CMA_CGM,Singapore,Felixstowe,air,In_Transit,Food_Beverage,SGD,2024-07-11,2024-07-11,16.5,3176.8,336.3,0.69,62058.65,1121.21,13,4,0.0,0.1835,0.3134,0.4806,,2,True
SHP-102712085,Kuehne_Nagel,Busan,Sydney,air,In_Transit,Pharmaceuticals,USD,2023-06-01,2023-06-03,63.6,812.6,6003.6,10.37,81486.92,6296.8,15,2,0.0,0.4607,0.1805,0.5458,-7.6,3,False
SHP-100358680,DHL,Mumbai,Bremen,sea,At_Port,Food_Beverage,EUR,2022-11-30,2022-12-19,463.3,12909.6,3790.9,17.1,4459.62,273.42,3,4,0.0,0.2323,0.0763,0.2084,,3,False
SHP-103740213,HMM,Antwerp,Mumbai,sea,In_Transit,Machinery,AED,2022-06-28,2022-07-09,274.9,21618.9,1473.1,2.28,99126.4,3787.52,10,1,0.0,0.2466,0.2901,0.2991,11.0,2,False
SHP-100162778,HMM,Shanghai,Rotterdam,rail,Customs_Hold,Consumer_Goods,AED,2024-10-08,2024-10-11,88.7,1927.2,72418.0,180.26,182451.84,6367.26,14,1,0.0,0.0166,0.2105,0.5408,,1,False
SHP-103680973,Evergreen,Colombo,Barcelona,sea,On_Schedule,Chemicals,CNY,2023-10-12,2023-10-26,348.8,5487.8,6285.4,10.31,1355834.25,9623.35,13,1,0.0,0.0256,0.1976,0.1486,,2,True
SHP-104478026,MSC,Chennai,Le_Havre,sea,In_Transit,Machinery,SGD,2023-07-03,2023-07-31,673.5,20717.4,30804.5,41.15,16327.04,796.56,14,1,0.0,0.3601,0.1058,0.1194,27.7,2,True
SHP-103153701,MSC,Hamburg,Houston,air,Delayed,Raw_Materials,GBP,2023-02-03,2023-02-04,29.1,4581.2,6023.1,8.75,622260.46,8534.34,16,5,4.9,0.1223,0.0865,0.1282,18.8,2,True
SHP-101026866,Evergreen,Mumbai,Mumbai,sea,On_Schedule,Electronics,AED,2023-01-25,2023-02-14,497.1,13201.8,5900.7,10.71,58113.36,523.21,2,1,0.0,0.4008,0.3501,0.4147,,4,True
SHP-103712402,FedEx,Tokyo,Houston,sea,In_Transit,Textiles,SGD,2022-03-01,2022-03-10,224.1,20762.2,253277.3,701.74,21582.77,226.04,5,0,0.0,0.2658,0.2129,0.2903,,3,True
SHP-104053911,Maersk,Busan,Felixstowe,sea,Customs_Hold,Food_Beverage,SGD,2022-11-29,2022-12-07,203.3,13189.0,2374.4,3.52,2211.07,95.44,16,2,0.0,0.2256,0.0365,0.1422,2.5,1,False
SHP-103152930,Yang_Ming,Ningbo,Sydney,sea,At_Port,Automotive,AED,2022-08-27,2022-09-02,165.8,5048.5,21.3,0.03,696972.97,53526.58,6,0,0.0,0.2506,0.4331,0.2805,,2,True
SHP-100268565,DB_Schenker,Rotterdam,Rotterdam,sea,In_Transit,Food_Beverage,SGD,2023-06-11,2023-06-24,314.8,12967.8,737.5,1.23,1427445.62,31854.18,19,3,0.0,0.427,0.062,0.1119,17.4,2,False
SHP-104291454,MSC,Felixstowe,Los_Angeles,sea,On_Schedule,Consumer_Goods,AED,2024-04-27,2024-05-26,699.3,16477.8,636.3,2.15,14119.93,1022.25,3,1,0.0,0.204,0.3374,0.2797,,2,True
SHP-102954341,Kuehne_Nagel,Tokyo,Miami,rail,In_Transit,Electronics,SGD,2022-02-17,2022-02-18,31.6,6188.6,1163.3,4.2,100246.62,1803.1,24,5,0.0,0.321,0.0699,0.3533,,3,True
SHP-100250222,COSCO,Tanjung_Pelepas,Rotterdam,sea,Customs_Hold,Chemicals,GBP,2023-06-20,2023-06-27,169.8,16115.3,1805.0,3.31,13535.65,402.92,24,4,0.0,0.2394,0.2191,0.4668,17.8,4,False
SHP-102360146,Maersk,Melbourne,Piraeus,air,Delivered,Chemicals,CNY,2022-01-11,2022-01-12,38.4,5651.6,46663.2,68.34,469011.26,23463.06,8,1,17.7,0.2026,0.2077,0.1587,9.6,1,True
SHP-104405834,Maersk,Hamburg,Singapore,sea,At_Port,Raw_Materials,SGD,2023-12-01,2023-12-16,376.1,19438.4,5142.2,6.93,469059.31,36873.03,12,3,0.0,0.1286,0.026,0.4891,19.0,4,True
SHP-100804427,CMA_CGM,Singapore,Le_Havre,sea,In_Transit,Perishables,CNY,2024-11-19,2024-12-04,369.7,5842.0,705.6,1.09,105653.46,1833.51,7,1,0.0,0.2991,0.1307,0.3917,,3,False
SHP-104001782,UPS,Guangzhou,Savannah,sea,At_Port,Consumer_Goods,CNY,2022-04-02,2022-04-28,627.7,19404.5,8531.8,18.89,38290.78,2979.14,2,1,0.0,0.4728,0.2185,0.4194,,3,True
SHP-102276452,Kuehne_Nagel,Shanghai,Hamburg,sea,At_Port,Raw_Materials,USD,2022-06-06,2022-07-04,687.7,11593.2,718.8,1.54,6087.45,156.01,9,3,0.0,0.234,0.1603,0.3337,,1,True
SHP-101536265,Yang_Ming,Felixstowe,Barcelona,sea,At_Port,Automotive,AED,2022-05-21,2022-06-08,446.4,4653.8,3628.9,5.43,309674.86,19009.54,2,2,0.0,0.2534,0.3637,0.0876,-16.3,3,True
SHP-101118543,UPS,Antwerp,Dubai,sea,On_Schedule,Electronics,USD,2022-02-14,2022-02-26,294.8,4015.9,125.1,0.41,7100.08,201.97,2,2,0.0,0.4775,0.0672,0.4526,,4,True
SHP-104319434,ZIM,Jebel_Ali,Dubai,sea,Delayed,Textiles,USD,2024-08-03,2024-08-22,474.5,14871.3,429.8,1.94,3531553.43,158020.11,23,0,16.8,0.1403,0.1129,0.3585,,1,False
SHP-104966292,CMA_CGM,Tanjung_Pelepas,Valencia,sea,On_Schedule,Raw_Materials,GBP,2022-12-24,2023-01-10,420.2,11404.1,11852.2,24.86,22650.39,1791.17,12,5,0.0,0.3527,0.098,0.6311,,3,False
SHP-101355885,MSC,Busan,Baltimore,sea,In_Transit,Consumer_Goods,GBP,2023-07-14,2023-07-19,134.2,20428.8,1039.1,2.89,90404.81,2092.82,16,2,0.0,0.3672,0.1453,0.0811,6.1,3,True
SHP-100815094,HMM,Felixstowe,Hamburg,sea,In_Transit,Textiles,SGD,2023-10-28,2023-11-25,684.7,7292.8,3248.2,14.1,363621.56,23701.03,20,2,0.0,0.3604,0.2359,0.566,,3,False
SHP-103343105,COSCO,Sydney,Valencia,sea,In_Transit,Pharmaceuticals,GBP,2022-09-24,2022-10-13,459.2,8876.8,67526.5,90.96,122504.73,6050.16,2,1,0.0,0.0463,0.1166,0.1595,-8.2,2,True
SHP-102785596,CMA_CGM,Tokyo,Rotterdam,air,At_Port,Machinery,AED,2024-01-19,2024-01-20,44.7,10959.7,4545.9,7.21,36470.45,2582.91,24,1,0.0,0.2904,0.2186,0.2086,,1,True
SHP-103516292,MSC,Chennai,Los_Angeles,rail,Customs_Hold,Electronics,CNY,2022-12-18,2022-12-23,130.4,3661.6,85599.4,267.15,69899.0,4395.13,20,4,0.0,0.4194,0.2491,0.5942,,2,True
SHP-102086248,ZIM,Hamburg,Rotterdam,sea,Customs_Hold,Consumer_Goods,USD,2024-04-29,2024-05-09,261.7,16477.9,2065.2,2.72,37970.26,777.25,14,0,0.0,0.271,0.3821,0.1111,,2,True
SHP-102293000,DB_Schenker,Felixstowe,Baltimore,rail,On_Schedule,Chemicals,AED,2022-10-12,2022-10-16,97.7,4738.9,1077.8,1.86,16331.59,795.64,15,3,0.0,0.3387,0.2326,0.128,-1.7,3,True
SHP-100793639,FedEx,Mumbai,Valencia,air,On_Schedule,Pharmaceuticals,SGD,2023-07-21,2023-07-22,37.0,11371.8,99.0,0.21,3913.24,38.98,15,5,0.0,0.3019,0.2401,0.1641,,3,True
SHP-101669583,DHL,Ningbo,Los_Angeles,sea,On_Schedule,Food_Beverage,GBP,2023-10-21,2023-11-05,381.7,16284.7,91612.1,329.0,29556.48,2202.8,8,5,0.0,0.1095,0.166,0.7219,,1,False
SHP-101694942,DB_Schenker,Felixstowe,Le_Havre,air,At_Port,Textiles,CNY,2022-03-03,2022-03-03,14.5,5485.1,418.0,0.67,373105.35,14122.12,5,1,0.0,0.4067,0.0274,0.1145,,2,True
SHP-101754091,Hapag-Lloyd,Mundra,Genoa,sea,Delayed,Electronics,CNY,2024-01-05,2024-02-01,650.0,4663.9,5464.2,7.77,408872.37,13997.66,21,2,49.8,0.0914,0.0348,0.6915,-3.7,4,False
SHP-102491087,HMM,Melbourne,Genoa,sea,On_Schedule,Food_Beverage,EUR,2023-06-10,2023-07-08,691.0,3929.2,39597.1,114.1,2861290.14,159816.68,15,5,0.0,0.0851,0.1452,0.0741,2.7,2,False
SHP-101372684,CMA_CGM,Singapore,Savannah,sea,On_Schedule,Automotive,AED,2024-02-07,2024-03-07,706.8,15079.2,14647.6,30.59,1069419.65,49591.63,22,3,0.0,0.4082,0.1846,0.632,,1,True
SHP-102688230,COSCO,Shanghai,Savannah,rail,On_Schedule,Automotive,SGD,2022-02-14,2022-02-22,201.4,1356.0,11392.3,25.66,8551.55,429.56,22,5,0.0,0.176,0.2082,0.4913,,3,True
SHP-103552416,Yang_Ming,Jebel_Ali,Hamburg,sea,On_Schedule,Machinery,AED,2023-07-31,2023-08-04,106.8,12303.8,162.4,0.41,2848.61,179.93,10,5,0.0,0.3863,0.022,0.2491,,2,True
SHP-103901723,MSC,Sydney,Barcelona,sea,At_Port,Machinery,USD,2022-07-07,2022-07-14,182.1,19297.3,955.5,2.74,207017.71,16293.31,14,0,0.0,0.3245,0.0391,0.405,,1,False
SHP-102879863,Evergreen,Colombo,Savannah,sea,In_Transit,Chemicals,SGD,2024-02-12,2024-03-12,712.5,7005.5,11800.1,30.02,112835.38,6249.95,4,4,0.0,0.44,0.288,0.2099,,3,False
SHP-102521864,ZIM,Shanghai,Houston,sea,On_Schedule,Perishables,GBP,2023-01-15,2023-01-25,260.1,4624.3,2958.9,4.45,127088.86,9614.34,17,1,0.0,0.1827,0.417,0.2634,,4,True
SHP-101301235,Evergreen,Mundra,Baltimore,road,At_Port,Textiles,EUR,2024-04-27,2024-05-06,223.2,4509.4,167.2,0.52,120848.68,9334.62,2,1,0.0,0.0552,0.2521,0.5342,-18.4,4,True
SHP-101629590,MSC,Tokyo,Valencia,sea,Customs_Hold,Pharmaceuticals,SGD,2024-05-28,2024-06-23,646.3,3638.6,27604.6,123.21,1240.26,29.72,23,3,0.0,0.4658,0.0061,0.278,,3,True
SHP-102513282,Evergreen,Dubai,Valencia,road,Delayed,Chemicals,EUR,2022-07-08,2022-07-11,78.2,6887.5,235498.7,328.79,9147.51,341.84,18,0,45.7,0.2712,0.0291,0.4547,,1,True
SHP-104488295,Maersk,Hamburg,New_York,sea,Delayed,Perishables,GBP,2022-12-24,2023-01-13,485.9,18121.6,933.3,2.31,232193.81,6659.02,13,1,5.5,0.3918,0.0929,0.641,26.2,2,True
SHP-103690720,Hapag-Lloyd,Colombo,Piraeus,sea,In_Transit,Electronics,USD,2024-02-10,2024-03-09,674.1,19079.6,6900.1,11.9,2233.12,21.3,14,0,0.0,0.3432,0.1419,0.2436,,3,True
SHP-100937378,DB_Schenker,Colombo,Barcelona,sea,At_Port,Food_Beverage,AED,2024-01-08,2024-01-12,97.8,15104.5,16756.0,70.67,99762.19,6507.31,18,2,0.0,0.1716,0.2097,0.3275,,4,True
SHP-104295096,Evergreen,Sydney,Valencia,sea,On_Schedule,Consumer_Goods,GBP,2023-12-16,2023-12-26,245.6,1557.1,518.3,0.91,621416.51,41977.21,10,0,0.0,0.5051,0.0501,0.4062,,1,True
SHP-102859187,HMM,Felixstowe,Miami,sea,Customs_Hold,Food_Beverage,SGD,2023-04-23,2023-05-08,381.8,6627.4,22955.9,58.01,239000.03,19101.84,19,4,0.0,0.4864,0.1415,0.624,,3,True
SHP-103000534,UPS,Singapore,Rotterdam,sea,Delayed,Pharmaceuticals,AED,2024-03-05,2024-04-03,700.0,14586.1,2271.7,10.14,219474.78,5423.77,17,0,41.1,0.1293,0.0386,0.2783,,2,True
SHP-103315341,HMM,Jebel_Ali,Los_Angeles,sea,On_Schedule,Automotive,SGD,2022-06-30,2022-07-17,415.3,4142.7,15539.6,53.88,42354.68,790.73,7,1,0.0,0.2808,0.1065,0.1789,,1,True
SHP-102528373,DB_Schenker,Mundra,Houston,sea,Delayed,Automotive,USD,2023-09-24,2023-09-28,114.5,16383.8,1352.0,2.34,48973.79,2707.89,13,3,0.5,0.4413,0.2872,0.5602,,2,False
SHP-100864283,HMM,Mundra,New_York,rail,Customs_Hold,Chemicals,CNY,2022-01-03,2022-01-07,119.4,7294.3,8164.3,11.38,852476.03,8077.36,19,5,0.0,0.4487,0.2957,0.2778,,2,True
SHP-104200243,Kuehne_Nagel,Sydney,Savannah,rail,On_Schedule,Machinery,AED,2023-03-05,2023-03-10,138.1,3981.4,2723.1,3.64,11354711.69,350445.78,15,3,0.0,0.5181,0.1728,0.2308,8.3,4,False
SHP-101508667,FedEx,Melbourne,Sydney,air,Delayed,Pharmaceuticals,GBP,2023-11-07,2023-11-09,68.6,11866.9,55488.0,75.47,3976.06,132.09,8,3,22.2,0.0535,0.0883,0.2441,,2,True
SHP-101630251,ONE,Shanghai,Genoa,sea,In_Transit,Electronics,GBP,2024-09-06,2024-09-25,479.0,14263.0,2012.7,3.02,234281.58,8484.01,12,2,0.0,0.6039,0.0595,0.38,28.7,2,False
SHP-102607335,MSC,Felixstowe,New_York,sea,In_Transit,Automotive,AED,2023-04-08,2023-04-18,249.9,17929.6,78083.1,122.9,99736.64,7475.59,17,5,0.0,0.6372,0.085,0.1527,,3,False
SHP-100553369,Maersk,Colombo,Bremen,sea,On_Schedule,Machinery,CNY,2024-01-03,2024-01-16,322.4,11762.7,3308.0,8.05,205711.17,8318.97,2,2,0.0,0.1179,0.1989,0.4222,,1,True
SHP-101657457,ZIM,Dubai,Los_Angeles,sea,Customs_Hold,Automotive,USD,2022-09-16,2022-10-03,427.1,21313.4,5044.8,8.22,89250.92,2766.35,5,1,0.0,0.1388,0.3859,0.3528,-2.3,1,True
SHP-102955211,DHL,Busan,New_York,road,Customs_Hold,Automotive,SGD,2022-07-18,2022-07-24,157.9,3110.0,37367.4,48.74,9454.33,135.74,24,0,0.0,0.2525,0.1643,0.5123,-6.6,1,True
SHP-100410935,Kuehne_Nagel,Hamburg,Felixstowe,sea,On_Schedule,Perishables,AED,2024-06-05,2024-07-01,643.2,9207.6,9825.4,21.88,69063.78,3163.86,13,1,0.0,0.0868,0.3111,0.3517,,3,False
SHP-103251079,ONE,Chennai,Valencia,rail,Delivered,Pharmaceuticals,AED,2023-11-17,2023-11-21,117.1,1107.4,500000.0,1230.82,566579.76,9513.67,3,1,7.1,0.1296,0.2354,0.3336,,4,True
SHP-104900952,Hapag-Lloyd,Port_Klang,Sydney,air,Delayed,Pharmaceuticals,GBP,2024-07-22,2024-07-23,29.2,9140.6,232.5,0.33,2389.47,17.22,13,0,6.7,0.4857,0.0509,0.2182,,4,True
SHP-103998027,ZIM,Chennai,Mumbai,sea,On_Schedule,Textiles,AED,2024-04-25,2024-05-16,526.7,16566.2,4133.9,5.76,100.0,2.04,23,3,0.0,0.1591,0.0913,0.2013,,4,False
SHP-100968218,DHL,Ningbo,Genoa,rail,In_Transit,Automotive,SGD,2022-01-24,2022-01-31,171.8,5323.1,6694.5,12.14,392377.68,28061.9,3,5,0.0,0.3144,0.1108,0.199,-12.8,2,False
